Subject,Change,Ndist,Correct,Reaction,MMI
5,1,4,1,1328,2.222222222
5,0,2,1,823,2.222222222
5,1,2,1,839,2.222222222
5,1,6,1,1088,2.222222222
5,0,2,1,664,2.222222222
5,1,0,1,800,2.222222222
5,1,2,1,728,2.222222222
5,0,6,1,799,2.222222222
5,0,4,1,727,2.222222222
5,1,2,1,888,2.222222222
5,1,4,1,753,2.222222222
5,0,6,1,583,2.222222222
5,0,2,1,751,2.222222222
5,0,0,1,599,2.222222222
5,0,0,1,392,2.222222222
5,1,6,1,790,2.222222222
5,1,6,1,679,2.222222222
5,0,4,1,519,2.222222222
5,1,0,1,720,2.222222222
5,1,4,0,688,2.222222222
5,1,0,1,616,2.222222222
5,1,6,0,464,2.222222222
5,0,6,1,633,2.222222222
5,0,0,1,736,2.222222222
5,1,4,1,568,2.222222222
5,1,2,1,815,2.222222222
5,1,4,1,736,2.222222222
5,0,2,1,896,2.222222222
5,0,2,1,609,2.222222222
5,0,0,1,633,2.222222222
5,1,6,0,720,2.222222222
5,1,2,0,799,2.222222222
5,0,4,1,641,2.222222222
5,1,0,1,712,2.222222222
5,0,6,1,559,2.222222222
5,0,4,1,696,2.222222222
5,1,6,1,680,2.222222222
5,0,6,1,664,2.222222222
5,0,4,1,544,2.222222222
5,1,2,1,1008,2.222222222
5,1,0,1,1199,2.222222222
5,0,0,1,448,2.222222222
5,1,4,1,824,2.222222222
5,1,4,0,792,2.222222222
5,1,2,1,848,2.222222222
5,0,6,1,711,2.222222222
5,0,2,1,487,2.222222222
5,0,2,1,992,2.222222222
5,1,0,1,616,2.222222222
5,0,4,1,631,2.222222222
5,1,6,1,967,2.222222222
5,0,0,1,614,2.222222222
5,1,2,1,928,2.222222222
5,1,4,1,770,2.222222222
5,1,2,1,743,2.222222222
5,1,0,1,672,2.222222222
5,1,6,0,401,2.222222222
5,0,2,1,759,2.222222222
5,0,0,1,713,2.222222222
5,0,6,1,961,2.222222222
5,1,4,1,657,2.222222222
5,1,6,1,1037,2.222222222
5,0,4,1,694,2.222222222
5,0,6,1,759,2.222222222
5,0,0,1,617,2.222222222
5,1,0,1,721,2.222222222
5,0,4,1,551,2.222222222
5,0,2,1,642,2.222222222
5,0,6,1,593,2.222222222
5,0,6,0,337,2.222222222
5,1,6,0,571,2.222222222
5,1,6,0,521,2.222222222
5,1,4,1,626,2.222222222
5,0,4,1,433,2.222222222
5,0,2,1,457,2.222222222
5,1,2,1,800,2.222222222
5,0,4,1,697,2.222222222
5,0,0,1,593,2.222222222
5,0,0,1,521,2.222222222
5,0,2,1,473,2.222222222
5,1,0,1,737,2.222222222
5,1,4,0,863,2.222222222
5,1,0,1,631,2.222222222
5,1,2,0,383,2.222222222
5,1,0,1,559,2.222222222
5,1,4,0,519,2.222222222
5,1,4,1,967,2.222222222
5,0,4,1,1048,2.222222222
5,1,0,1,487,2.222222222
5,1,6,0,444,2.222222222
5,0,6,1,511,2.222222222
5,0,4,0,423,2.222222222
5,1,6,0,439,2.222222222
5,0,2,1,815,2.222222222
5,1,2,0,816,2.222222222
5,0,0,1,801,2.222222222
5,0,0,1,351,2.222222222
5,1,2,1,851,2.222222222
5,0,2,1,456,2.222222222
5,0,6,1,464,2.222222222
5,1,6,1,914,2.222222222
5,1,4,0,617,2.222222222
5,0,0,1,722,2.222222222
5,1,0,1,753,2.222222222
5,1,2,1,753,2.222222222
5,0,2,1,833,2.222222222
5,1,0,1,569,2.222222222
5,0,0,1,593,2.222222222
5,1,6,0,488,2.222222222
5,1,2,1,847,2.222222222
5,0,2,1,617,2.222222222
5,0,6,1,784,2.222222222
5,0,4,1,833,2.222222222
5,1,4,1,743,2.222222222
5,0,4,1,770,2.222222222
5,0,6,1,743,2.222222222
5,1,4,0,1158,2.222222222
5,0,2,1,879,2.222222222
5,1,4,1,728,2.222222222
5,1,2,1,895,2.222222222
5,1,6,1,967,2.222222222
5,0,2,0,887,2.222222222
5,0,0,0,711,2.222222222
5,0,6,1,920,2.222222222
5,0,6,0,888,2.222222222
5,1,6,1,624,2.222222222
5,1,0,0,1074,2.222222222
5,0,0,1,1423,2.222222222
5,1,0,1,569,2.222222222
5,0,4,1,709,2.222222222
5,1,2,1,630,2.222222222
5,0,4,1,391,2.222222222
5,1,4,1,905,2.222222222
5,0,4,1,641,2.222222222
5,1,6,1,690,2.222222222
5,0,6,1,665,2.222222222
5,1,0,1,737,2.222222222
5,1,2,0,750,2.222222222
5,0,0,1,937,2.222222222
5,0,2,1,1319,2.222222222
6,0,2,1,896,1.888888889
6,0,6,1,456,1.888888889
6,1,2,1,680,1.888888889
6,0,2,1,679,1.888888889
6,0,4,1,551,1.888888889
6,1,6,1,975,1.888888889
6,1,4,1,859,1.888888889
6,0,4,1,494,1.888888889
6,1,0,1,823,1.888888889
6,0,0,1,478,1.888888889
6,0,0,1,398,1.888888889
6,0,6,1,750,1.888888889
6,1,6,1,950,1.888888889
6,1,4,1,830,1.888888889
6,1,0,1,974,1.888888889
6,1,2,1,766,1.888888889
6,1,0,1,741,1.888888889
6,0,4,0,533,1.888888889
6,0,6,0,574,1.888888889
6,1,0,1,604,1.888888889
6,0,2,0,1142,1.888888889
6,0,0,0,550,1.888888889
6,1,2,1,815,1.888888889
6,1,4,1,711,1.888888889
6,1,6,1,1189,1.888888889
6,0,2,1,1045,1.888888889
6,0,0,1,854,1.888888889
6,0,4,1,1006,1.888888889
6,1,2,1,750,1.888888889
6,1,4,1,848,1.888888889
6,1,6,1,1394,1.888888889
6,0,6,1,1185,1.888888889
6,0,0,1,784,1.888888889
6,1,6,1,887,1.888888889
6,1,4,1,758,1.888888889
6,1,4,1,703,1.888888889
6,0,2,1,806,1.888888889
6,1,0,1,1054,1.888888889
6,0,0,1,791,1.888888889
6,0,4,1,669,1.888888889
6,1,0,1,959,1.888888889
6,0,2,1,1006,1.888888889
6,0,6,1,691,1.888888889
6,1,6,1,1749,1.888888889
6,0,6,1,839,1.888888889
6,0,4,1,617,1.888888889
6,1,2,1,864,1.888888889
6,1,2,1,793,1.888888889
6,1,2,1,824,1.888888889
6,1,6,1,774,1.888888889
6,0,0,0,519,1.888888889
6,0,4,1,751,1.888888889
6,1,4,1,776,1.888888889
6,1,4,1,1159,1.888888889
6,1,0,1,998,1.888888889
6,1,0,1,759,1.888888889
6,0,6,1,1014,1.888888889
6,0,6,1,1007,1.888888889
6,0,2,1,933,1.888888889
6,1,2,1,967,1.888888889
6,0,2,1,1335,1.888888889
6,0,4,1,502,1.888888889
6,1,6,1,921,1.888888889
6,0,0,1,950,1.888888889
6,0,2,1,753,1.888888889
6,1,4,1,694,1.888888889
6,1,0,1,630,1.888888889
6,1,0,1,686,1.888888889
6,0,4,1,606,1.888888889
6,0,4,1,574,1.888888889
6,1,6,1,678,1.888888889
6,1,4,1,1134,1.888888889
6,0,2,1,606,1.888888889
6,1,2,1,606,1.888888889
6,1,2,1,766,1.888888889
6,0,6,1,678,1.888888889
6,0,0,1,743,1.888888889
6,1,6,1,591,1.888888889
6,0,0,1,446,1.888888889
6,0,6,1,566,1.888888889
6,0,6,1,704,1.888888889
6,0,4,1,469,1.888888889
6,1,2,1,590,1.888888889
6,0,2,1,493,1.888888889
6,1,4,1,630,1.888888889
6,1,0,1,599,1.888888889
6,1,2,0,1996,1.888888889
6,1,6,1,686,1.888888889
6,0,0,0,413,1.888888889
6,0,2,1,1662,1.888888889
6,0,4,1,791,1.888888889
6,1,0,1,638,1.888888889
6,1,6,1,656,1.888888889
6,0,0,1,484,1.888888889
6,0,6,1,558,1.888888889
6,1,4,1,1238,1.888888889
6,0,4,1,752,1.888888889
6,0,6,1,510,1.888888889
6,1,2,1,695,1.888888889
6,1,6,1,918,1.888888889
6,1,6,1,813,1.888888889
6,0,6,1,1237,1.888888889
6,1,2,1,638,1.888888889
6,1,4,1,896,1.888888889
6,0,4,1,505,1.888888889
6,0,2,1,768,1.888888889
6,1,0,1,559,1.888888889
6,0,2,1,535,1.888888889
6,0,0,1,632,1.888888889
6,0,0,1,385,1.888888889
6,1,4,1,599,1.888888889
6,1,0,1,721,1.888888889
6,1,2,1,664,1.888888889
6,0,2,0,470,1.888888889
6,0,0,1,438,1.888888889
6,0,6,1,574,1.888888889
6,0,2,1,550,1.888888889
6,0,4,1,455,1.888888889
6,1,2,1,686,1.888888889
6,0,6,1,542,1.888888889
6,1,4,1,750,1.888888889
6,1,0,1,621,1.888888889
6,1,6,1,768,1.888888889
6,0,0,1,469,1.888888889
6,1,0,1,573,1.888888889
6,1,4,1,1190,1.888888889
6,0,4,1,838,1.888888889
6,1,6,1,862,1.888888889
6,0,0,1,631,1.888888889
6,1,2,1,574,1.888888889
6,0,6,1,672,1.888888889
6,1,6,1,808,1.888888889
6,1,6,1,574,1.888888889
6,0,4,1,965,1.888888889
6,1,2,1,583,1.888888889
6,1,0,1,661,1.888888889
6,0,6,1,502,1.888888889
6,0,0,1,361,1.888888889
6,1,0,1,558,1.888888889
6,0,2,1,415,1.888888889
6,0,4,1,567,1.888888889
6,1,4,1,536,1.888888889
6,1,4,1,687,1.888888889
6,0,2,1,793,1.888888889
6,1,2,1,508,1.888888889
6,1,4,0,774,1.888888889
6,1,0,1,1118,1.888888889
6,0,4,1,767,1.888888889
6,1,6,1,656,1.888888889
6,0,2,1,798,1.888888889
6,0,0,1,413,1.888888889
6,1,6,1,686,1.888888889
6,1,2,0,1182,1.888888889
6,1,0,1,736,1.888888889
6,0,4,1,589,1.888888889
6,0,2,1,486,1.888888889
6,0,0,1,614,1.888888889
6,0,6,1,558,1.888888889
6,0,6,1,478,1.888888889
6,1,4,1,647,1.888888889
6,0,2,1,679,1.888888889
6,0,0,1,385,1.888888889
6,1,4,1,546,1.888888889
6,1,0,1,1288,1.888888889
6,1,2,1,785,1.888888889
6,1,6,1,842,1.888888889
6,1,6,1,838,1.888888889
6,1,0,1,575,1.888888889
6,1,4,1,749,1.888888889
6,0,6,1,541,1.888888889
6,0,4,1,715,1.888888889
6,1,2,1,831,1.888888889
6,0,6,1,622,1.888888889
6,0,0,1,551,1.888888889
6,0,4,1,485,1.888888889
6,0,2,1,685,1.888888889
6,1,6,1,560,1.888888889
6,1,4,1,503,1.888888889
6,1,0,1,673,1.888888889
6,0,6,1,765,1.888888889
6,0,4,1,587,1.888888889
6,0,2,1,742,1.888888889
6,1,6,1,687,1.888888889
6,0,2,1,519,1.888888889
6,1,2,1,621,1.888888889
6,0,6,1,502,1.888888889
6,0,0,1,374,1.888888889
6,1,4,1,1719,1.888888889
6,1,0,1,688,1.888888889
6,0,0,1,438,1.888888889
6,1,2,1,621,1.888888889
6,0,4,1,454,1.888888889
6,0,2,1,455,1.888888889
6,1,2,1,544,1.888888889
6,1,6,1,551,1.888888889
6,0,0,1,472,1.888888889
6,0,6,1,602,1.888888889
6,0,4,1,529,1.888888889
6,1,0,1,544,1.888888889
6,1,4,1,583,1.888888889
7,1,2,1,637,2.777777778
7,1,4,1,761,2.777777778
7,0,0,1,368,2.777777778
7,0,4,1,506,2.777777778
7,0,2,1,473,2.777777778
7,0,0,1,409,2.777777778
7,0,4,1,602,2.777777778
7,0,6,1,433,2.777777778
7,1,2,1,746,2.777777778
7,0,2,1,400,2.777777778
7,1,6,1,615,2.777777778
7,1,0,1,921,2.777777778
7,1,4,0,681,2.777777778
7,1,0,1,945,2.777777778
7,1,6,1,753,2.777777778
7,0,6,0,552,2.777777778
7,0,4,1,596,2.777777778
7,1,2,1,527,2.777777778
7,1,0,1,1273,2.777777778
7,0,0,1,361,2.777777778
7,0,6,1,346,2.777777778
7,0,2,1,433,2.777777778
7,0,0,1,345,2.777777778
7,1,4,1,785,2.777777778
7,1,2,1,553,2.777777778
7,0,2,1,705,2.777777778
7,1,0,1,905,2.777777778
7,1,6,1,784,2.777777778
7,1,4,1,812,2.777777778
7,0,4,1,641,2.777777778
7,0,6,1,418,2.777777778
7,1,6,1,536,2.777777778
7,1,4,1,609,2.777777778
7,1,0,0,613,2.777777778
7,0,4,1,357,2.777777778
7,0,2,1,600,2.777777778
7,0,0,1,529,2.777777778
7,0,6,1,442,2.777777778
7,1,2,1,487,2.777777778
7,1,0,0,560,2.777777778
7,1,2,1,665,2.777777778
7,0,2,0,391,2.777777778
7,0,6,1,791,2.777777778
7,1,4,1,823,2.777777778
7,1,6,1,1257,2.777777778
7,0,4,1,608,2.777777778
7,1,6,1,713,2.777777778
7,0,0,1,497,2.777777778
7,1,2,1,650,2.777777778
7,0,2,1,361,2.777777778
7,0,4,1,401,2.777777778
7,0,6,1,696,2.777777778
7,1,2,0,530,2.777777778
7,0,6,1,481,2.777777778
7,1,0,1,592,2.777777778
7,1,4,1,1015,2.777777778
7,1,6,1,600,2.777777778
7,0,2,1,376,2.777777778
7,1,4,1,561,2.777777778
7,0,0,1,514,2.777777778
7,0,0,1,1138,2.777777778
7,0,4,1,409,2.777777778
7,1,6,1,473,2.777777778
7,1,0,1,802,2.777777778
7,0,4,1,799,2.777777778
7,1,2,1,544,2.777777778
7,0,2,1,823,2.777777778
7,1,4,1,521,2.777777778
7,1,2,1,895,2.777777778
7,0,6,1,794,2.777777778
7,1,6,1,689,2.777777778
7,0,6,1,465,2.777777778
7,0,0,1,712,2.777777778
7,0,4,1,561,2.777777778
7,1,0,1,567,2.777777778
7,1,6,1,632,2.777777778
7,1,4,1,497,2.777777778
7,0,0,1,480,2.777777778
7,1,0,1,441,2.777777778
7,0,2,1,679,2.777777778
7,1,0,1,672,2.777777778
7,1,2,1,584,2.777777778
7,0,2,1,623,2.777777778
7,1,4,1,760,2.777777778
7,1,6,1,1167,2.777777778
7,1,6,1,586,2.777777778
7,0,4,1,327,2.777777778
7,0,6,0,431,2.777777778
7,0,4,1,534,2.777777778
7,1,2,1,512,2.777777778
7,0,0,1,353,2.777777778
7,0,0,1,351,2.777777778
7,0,2,1,343,2.777777778
7,1,4,1,481,2.777777778
7,0,6,1,553,2.777777778
7,1,0,1,577,2.777777778
7,1,4,1,608,2.777777778
7,0,2,1,1331,2.777777778
7,1,0,1,687,2.777777778
7,0,4,1,719,2.777777778
7,1,2,1,727,2.777777778
7,0,6,1,713,2.777777778
7,0,0,1,495,2.777777778
7,1,4,1,792,2.777777778
7,1,0,1,489,2.777777778
7,1,6,1,647,2.777777778
7,0,4,1,471,2.777777778
7,1,6,1,857,2.777777778
7,0,2,1,441,2.777777778
7,0,0,1,349,2.777777778
7,0,6,1,569,2.777777778
7,1,2,1,656,2.777777778
7,1,4,1,776,2.777777778
7,1,4,1,521,2.777777778
7,1,2,1,545,2.777777778
7,0,2,1,313,2.777777778
7,0,4,1,361,2.777777778
7,0,6,1,375,2.777777778
7,1,6,1,575,2.777777778
7,0,0,1,439,2.777777778
7,0,2,1,515,2.777777778
7,0,6,1,423,2.777777778
7,1,2,1,591,2.777777778
7,1,6,1,601,2.777777778
7,1,0,1,623,2.777777778
7,1,0,1,840,2.777777778
7,0,0,1,473,2.777777778
7,0,4,1,538,2.777777778
7,0,6,1,400,2.777777778
7,1,4,1,521,2.777777778
7,0,0,1,401,2.777777778
7,0,6,1,473,2.777777778
7,1,0,1,409,2.777777778
7,0,4,1,608,2.777777778
7,0,2,1,529,2.777777778
7,1,2,1,673,2.777777778
7,1,0,1,657,2.777777778
7,0,0,1,336,2.777777778
7,1,4,1,378,2.777777778
7,1,2,1,455,2.777777778
7,1,6,0,344,2.777777778
7,0,4,1,433,2.777777778
7,0,2,1,393,2.777777778
7,1,6,1,585,2.777777778
7,0,4,1,540,2.777777778
7,0,6,1,847,2.777777778
7,1,0,1,489,2.777777778
7,1,2,1,689,2.777777778
7,0,0,1,454,2.777777778
7,1,0,1,536,2.777777778
7,0,0,0,431,2.777777778
7,0,2,1,352,2.777777778
7,1,6,1,675,2.777777778
7,0,6,1,897,2.777777778
7,0,2,1,665,2.777777778
7,1,2,1,455,2.777777778
7,0,4,1,570,2.777777778
7,1,6,1,513,2.777777778
7,1,4,1,874,2.777777778
7,1,4,1,535,2.777777778
7,1,6,1,520,2.777777778
7,1,0,1,401,2.777777778
7,1,4,1,589,2.777777778
7,1,6,1,522,2.777777778
7,1,2,1,439,2.777777778
7,1,2,1,555,2.777777778
7,0,0,1,320,2.777777778
7,0,2,1,409,2.777777778
7,0,6,1,776,2.777777778
7,0,0,1,1161,2.777777778
7,0,4,1,487,2.777777778
7,1,4,1,466,2.777777778
7,1,0,1,534,2.777777778
7,0,4,1,527,2.777777778
7,0,2,1,566,2.777777778
7,0,6,1,553,2.777777778
7,1,0,1,511,2.777777778
7,0,6,1,792,2.777777778
7,0,2,1,376,2.777777778
7,0,6,1,368,2.777777778
7,1,6,1,328,2.777777778
7,1,4,1,788,2.777777778
7,1,0,1,440,2.777777778
7,1,2,1,472,2.777777778
7,0,4,1,471,2.777777778
7,1,2,1,521,2.777777778
7,0,0,1,311,2.777777778
7,1,6,1,489,2.777777778
7,0,0,0,442,2.777777778
7,1,4,1,648,2.777777778
7,0,4,1,439,2.777777778
7,0,2,1,337,2.777777778
7,0,0,1,360,2.777777778
7,0,4,1,529,2.777777778
7,0,6,1,338,2.777777778
7,0,2,1,401,2.777777778
7,1,6,1,432,2.777777778
7,1,4,1,625,2.777777778
7,1,2,1,559,2.777777778
7,1,0,1,501,2.777777778
8,1,4,1,662,1.555555556
8,1,0,1,1759,1.555555556
8,0,4,1,727,1.555555556
8,0,2,1,742,1.555555556
8,1,6,1,583,1.555555556
8,0,6,1,848,1.555555556
8,1,0,1,769,1.555555556
8,1,4,1,624,1.555555556
8,1,2,0,1008,1.555555556
8,0,2,1,752,1.555555556
8,0,0,1,760,1.555555556
8,0,0,1,865,1.555555556
8,0,4,1,808,1.555555556
8,1,6,1,824,1.555555556
8,1,2,1,880,1.555555556
8,0,6,1,1510,1.555555556
8,0,0,1,672,1.555555556
8,1,6,1,728,1.555555556
8,1,4,1,584,1.555555556
8,1,0,1,712,1.555555556
8,0,4,0,624,1.555555556
8,1,2,1,728,1.555555556
8,1,6,1,593,1.555555556
8,0,4,1,720,1.555555556
8,0,2,1,1008,1.555555556
8,1,0,1,808,1.555555556
8,0,2,0,930,1.555555556
8,0,0,1,688,1.555555556
8,0,6,1,1465,1.555555556
8,1,2,1,1065,1.555555556
8,1,4,1,1359,1.555555556
8,0,6,1,776,1.555555556
8,0,0,1,741,1.555555556
8,1,0,1,1159,1.555555556
8,0,0,1,847,1.555555556
8,0,6,1,743,1.555555556
8,1,2,0,1149,1.555555556
8,1,4,0,824,1.555555556
8,0,6,1,1152,1.555555556
8,0,2,1,1464,1.555555556
8,1,4,1,1768,1.555555556
8,1,6,0,1996,1.555555556
8,1,2,1,984,1.555555556
8,0,4,1,1431,1.555555556
8,0,2,1,1080,1.555555556
8,0,4,1,871,1.555555556
8,1,0,1,1047,1.555555556
8,1,6,1,1231,1.555555556
8,1,0,1,784,1.555555556
8,0,6,1,1056,1.555555556
8,1,6,1,648,1.555555556
8,0,6,1,936,1.555555556
8,1,2,1,784,1.555555556
8,0,4,1,912,1.555555556
8,0,0,1,1033,1.555555556
8,1,4,1,1400,1.555555556
8,0,4,1,936,1.555555556
8,1,0,1,1353,1.555555556
8,1,6,1,753,1.555555556
8,0,2,1,776,1.555555556
8,1,2,1,719,1.555555556
8,1,4,1,1040,1.555555556
8,0,2,1,808,1.555555556
8,0,0,1,792,1.555555556
8,0,0,1,986,1.555555556
8,0,2,1,807,1.555555556
8,1,4,1,752,1.555555556
8,0,2,1,1272,1.555555556
8,0,6,1,1409,1.555555556
8,0,4,1,895,1.555555556
8,1,2,1,824,1.555555556
8,1,0,0,1128,1.555555556
8,1,0,1,912,1.555555556
8,0,4,1,1057,1.555555556
8,1,6,1,1160,1.555555556
8,1,4,1,785,1.555555556
8,1,6,1,712,1.555555556
8,1,2,1,1464,1.555555556
8,0,0,1,1112,1.555555556
8,0,6,1,1456,1.555555556
8,0,2,1,928,1.555555556
8,0,4,1,704,1.555555556
8,1,0,1,777,1.555555556
8,1,6,1,1097,1.555555556
8,0,0,1,687,1.555555556
8,1,2,1,591,1.555555556
8,1,4,1,655,1.555555556
8,1,6,1,651,1.555555556
8,0,6,1,575,1.555555556
8,1,2,1,512,1.555555556
8,0,4,1,728,1.555555556
8,0,2,1,760,1.555555556
8,1,0,1,559,1.555555556
8,1,4,1,814,1.555555556
8,0,6,1,687,1.555555556
8,0,0,1,576,1.555555556
8,1,2,0,889,1.555555556
8,0,0,1,751,1.555555556
8,1,2,1,793,1.555555556
8,0,2,1,806,1.555555556
8,0,6,1,912,1.555555556
8,0,0,1,750,1.555555556
8,1,4,1,1480,1.555555556
8,1,6,1,737,1.555555556
8,1,4,1,945,1.555555556
8,1,0,1,649,1.555555556
8,1,6,1,999,1.555555556
8,0,6,1,783,1.555555556
8,0,4,1,733,1.555555556
8,1,0,1,464,1.555555556
8,0,2,1,766,1.555555556
8,0,4,1,1017,1.555555556
8,1,0,1,770,1.555555556
8,1,2,1,1239,1.555555556
8,1,6,1,991,1.555555556
8,1,0,1,583,1.555555556
8,0,2,1,639,1.555555556
8,1,6,1,582,1.555555556
8,0,6,1,736,1.555555556
8,0,4,1,672,1.555555556
8,0,2,1,560,1.555555556
8,1,2,1,992,1.555555556
8,0,0,1,663,1.555555556
8,1,4,1,640,1.555555556
8,0,0,1,831,1.555555556
8,0,4,1,624,1.555555556
8,0,6,1,639,1.555555556
8,1,4,1,527,1.555555556
8,1,6,1,641,1.555555556
8,0,6,1,565,1.555555556
8,1,2,1,1039,1.555555556
8,0,4,1,1125,1.555555556
8,1,4,1,672,1.555555556
8,0,0,1,608,1.555555556
8,1,0,1,539,1.555555556
8,0,6,1,655,1.555555556
8,1,0,1,919,1.555555556
8,0,2,0,680,1.555555556
8,0,2,1,710,1.555555556
8,1,4,1,633,1.555555556
8,0,4,1,789,1.555555556
8,1,2,1,976,1.555555556
8,1,6,1,728,1.555555556
8,0,0,1,568,1.555555556
8,0,2,1,1767,1.555555556
8,0,4,1,544,1.555555556
8,0,4,1,528,1.555555556
8,1,4,1,1464,1.555555556
8,0,6,1,887,1.555555556
8,1,0,1,728,1.555555556
8,0,0,1,864,1.555555556
8,1,4,0,903,1.555555556
8,1,2,1,655,1.555555556
8,1,2,1,666,1.555555556
8,1,6,1,743,1.555555556
8,0,0,1,1007,1.555555556
8,1,0,1,704,1.555555556
8,1,6,1,727,1.555555556
8,0,6,1,582,1.555555556
8,0,2,1,903,1.555555556
8,1,2,1,744,1.555555556
8,0,4,1,881,1.555555556
8,0,2,1,712,1.555555556
8,1,0,0,975,1.555555556
8,1,6,1,584,1.555555556
8,1,4,1,688,1.555555556
8,1,4,1,937,1.555555556
8,1,6,1,584,1.555555556
8,0,4,0,657,1.555555556
8,0,0,1,583,1.555555556
8,0,0,1,847,1.555555556
8,0,6,1,865,1.555555556
8,0,6,1,536,1.555555556
8,1,2,1,448,1.555555556
8,0,2,1,815,1.555555556
8,1,0,1,519,1.555555556
8,0,2,1,1215,1.555555556
8,1,0,1,633,1.555555556
8,0,2,1,1081,1.555555556
8,1,0,1,664,1.555555556
8,1,6,1,1376,1.555555556
8,1,2,1,607,1.555555556
8,1,2,1,624,1.555555556
8,0,0,1,665,1.555555556
8,0,4,1,1232,1.555555556
8,1,4,1,1079,1.555555556
8,1,4,1,753,1.555555556
8,1,6,1,784,1.555555556
8,0,6,1,1120,1.555555556
8,0,0,1,647,1.555555556
8,0,6,1,671,1.555555556
8,0,4,1,806,1.555555556
8,1,4,1,809,1.555555556
8,0,2,1,918,1.555555556
8,0,0,1,887,1.555555556
8,1,0,1,648,1.555555556
8,0,6,1,729,1.555555556
8,0,4,1,665,1.555555556
8,1,6,1,760,1.555555556
8,1,2,1,564,1.555555556
9,0,2,0,465,2.333333333
9,1,0,1,495,2.333333333
9,0,4,1,383,2.333333333
9,1,4,1,311,2.333333333
9,1,2,1,568,2.333333333
9,0,6,1,391,2.333333333
9,1,4,1,564,2.333333333
9,0,0,1,287,2.333333333
9,1,6,0,567,2.333333333
9,0,4,0,631,2.333333333
9,1,2,1,1063,2.333333333
9,0,0,1,336,2.333333333
9,1,0,1,565,2.333333333
9,1,6,1,631,2.333333333
9,0,2,1,528,2.333333333
9,0,6,1,455,2.333333333
9,0,2,1,382,2.333333333
9,0,0,1,354,2.333333333
9,1,6,0,578,2.333333333
9,0,2,0,1241,2.333333333
9,1,0,1,513,2.333333333
9,0,4,1,529,2.333333333
9,1,6,1,985,2.333333333
9,0,6,0,473,2.333333333
9,1,2,1,552,2.333333333
9,0,0,1,697,2.333333333
9,1,2,1,776,2.333333333
9,0,6,1,952,2.333333333
9,1,4,1,689,2.333333333
9,0,4,1,855,2.333333333
9,1,0,0,1693,2.333333333
9,1,4,1,511,2.333333333
9,1,0,1,642,2.333333333
9,0,2,1,583,2.333333333
9,1,4,1,967,2.333333333
9,1,0,1,647,2.333333333
9,1,2,1,712,2.333333333
9,1,4,1,592,2.333333333
9,0,2,1,663,2.333333333
9,0,4,1,654,2.333333333
9,0,4,1,696,2.333333333
9,0,0,1,399,2.333333333
9,0,6,1,584,2.333333333
9,0,6,1,495,2.333333333
9,0,0,1,527,2.333333333
9,1,6,1,528,2.333333333
9,1,6,1,560,2.333333333
9,1,2,0,1527,2.333333333
9,0,0,0,887,2.333333333
9,1,2,1,744,2.333333333
9,1,0,1,616,2.333333333
9,0,2,1,551,2.333333333
9,1,0,0,695,2.333333333
9,0,4,1,1111,2.333333333
9,1,2,1,1015,2.333333333
9,0,4,1,632,2.333333333
9,0,0,1,559,2.333333333
9,0,6,1,576,2.333333333
9,1,4,1,775,2.333333333
9,1,6,1,1023,2.333333333
9,1,6,1,975,2.333333333
9,0,2,0,423,2.333333333
9,0,6,1,1224,2.333333333
9,1,4,1,632,2.333333333
9,1,2,1,855,2.333333333
9,1,0,1,478,2.333333333
9,1,2,1,567,2.333333333
9,1,0,1,608,2.333333333
9,0,6,1,327,2.333333333
9,0,0,1,389,2.333333333
9,1,4,1,463,2.333333333
9,0,2,0,409,2.333333333
9,0,6,0,551,2.333333333
9,1,6,1,689,2.333333333
9,0,4,1,527,2.333333333
9,1,4,1,601,2.333333333
9,0,4,1,327,2.333333333
9,0,2,1,801,2.333333333
9,1,6,1,561,2.333333333
9,0,0,1,1015,2.333333333
9,1,0,1,630,2.333333333
9,1,0,0,631,2.333333333
9,0,4,1,550,2.333333333
9,0,2,1,504,2.333333333
9,0,6,1,542,2.333333333
9,0,4,1,664,2.333333333
9,1,4,1,679,2.333333333
9,0,6,1,720,2.333333333
9,1,4,1,503,2.333333333
9,1,2,1,567,2.333333333
9,1,6,1,638,2.333333333
9,0,0,1,607,2.333333333
9,0,0,1,360,2.333333333
9,1,2,1,663,2.333333333
9,1,6,1,488,2.333333333
9,0,2,0,415,2.333333333
9,1,4,1,905,2.333333333
9,1,6,1,1080,2.333333333
9,1,2,1,616,2.333333333
9,0,0,1,382,2.333333333
9,0,6,1,480,2.333333333
9,0,6,1,903,2.333333333
9,0,4,1,943,2.333333333
9,0,2,0,615,2.333333333
9,1,0,1,542,2.333333333
9,0,4,1,551,2.333333333
9,1,0,1,711,2.333333333
9,0,0,1,559,2.333333333
9,1,4,1,560,2.333333333
9,0,2,1,503,2.333333333
9,1,2,1,624,2.333333333
9,1,6,1,615,2.333333333
9,0,4,1,923,2.333333333
9,1,4,1,439,2.333333333
9,1,4,1,895,2.333333333
9,0,2,1,743,2.333333333
9,0,4,1,1111,2.333333333
9,1,2,1,591,2.333333333
9,0,0,1,695,2.333333333
9,0,0,1,575,2.333333333
9,0,6,1,871,2.333333333
9,0,6,1,623,2.333333333
9,1,6,0,1996,2.333333333
9,1,0,1,839,2.333333333
9,1,0,1,535,2.333333333
9,1,2,1,631,2.333333333
9,0,2,1,559,2.333333333
