Subject,Session,Trial,Accuracy,Target,Distractor,Pair,Distance,JointRank
3,26,42,0,3,6,18,3,9
3,26,43,1,4,5,22,1,9
3,26,44,1,4,8,25,4,12
3,26,45,0,3,5,17,2,8
3,26,46,1,7,8,34,1,15
3,26,47,1,4,7,24,3,11
3,26,48,1,1,9,8,8,10
3,26,49,0,3,9,21,6,12
3,26,50,0,3,8,20,5,11
3,26,51,1,2,8,14,6,10
3,26,52,0,8,9,36,1,17
3,26,53,0,3,7,19,4,10
3,26,54,1,6,8,32,2,14
3,26,55,1,4,9,26,5,13
3,26,56,1,1,6,5,5,7
3,26,57,1,1,5,4,4,6
3,26,58,1,7,9,35,2,16
3,26,59,1,2,9,15,7,11
3,26,60,1,6,9,33,3,15
3,26,61,1,5,9,30,4,14
3,26,62,1,5,6,27,1,11
3,26,63,1,2,7,13,5,9
3,26,64,1,2,5,11,3,7
3,26,65,1,2,6,12,4,8
3,26,66,0,3,4,16,1,7
3,26,67,1,1,7,6,6,8
3,26,68,0,1,2,1,1,3
3,26,69,1,5,8,29,3,13
3,26,70,0,1,4,3,3,5
3,26,71,1,1,3,2,2,4
3,26,72,0,6,7,31,1,13
3,26,73,0,3,4,16,1,7
3,26,74,1,4,9,26,5,13
3,26,75,1,7,9,35,2,16
3,26,76,0,1,4,3,3,5
3,26,77,1,2,7,13,5,9
3,26,78,0,8,9,36,1,17
3,26,79,0,1,2,1,1,3
3,26,80,0,3,5,17,2,8
3,26,81,1,1,3,2,2,4
3,26,82,0,5,6,27,1,11
3,26,83,1,4,8,25,4,12
3,26,84,1,5,7,28,2,12
3,26,85,0,6,8,32,2,14
3,26,86,0,4,5,22,1,9
3,26,87,1,2,5,11,3,7
3,26,88,0,3,8,20,5,11
3,26,89,1,5,8,29,3,13
3,26,90,0,2,4,10,2,6
3,26,91,0,3,6,18,3,9
3,26,92,1,1,8,7,7,9
3,26,93,0,6,7,31,1,13
3,26,94,0,6,9,33,3,15
3,26,95,0,3,7,19,4,10
3,26,96,1,5,9,30,4,14
3,26,97,1,1,7,6,6,8
3,26,98,1,1,6,5,5,7
3,26,99,1,2,8,14,6,10
3,26,100,1,2,9,15,7,11
3,26,101,1,7,8,34,1,15
3,26,102,1,2,6,12,4,8
3,26,103,1,1,9,8,8,10
3,26,104,1,4,6,23,2,10
3,26,105,0,1,5,4,4,6
3,26,106,1,2,3,9,1,5
3,26,107,1,3,9,21,6,12
3,26,108,1,4,7,24,3,11
3,26,109,1,2,4,10,2,6
3,26,110,1,1,9,8,8,10
3,26,111,1,2,6,12,4,8
3,26,112,1,2,3,9,1,5
3,26,113,1,7,8,34,1,15
3,26,114,0,1,2,1,1,3
3,26,115,1,3,9,21,6,12
3,26,116,1,1,6,5,5,7
3,26,117,1,3,6,18,3,9
3,26,118,1,3,5,17,2,8
3,26,119,1,1,7,6,6,8
3,26,120,1,4,6,23,2,10
3,26,121,0,4,5,22,1,9
3,26,122,0,6,9,33,3,15
3,26,123,0,5,7,28,2,12
3,26,124,1,2,5,11,3,7
3,26,125,0,6,8,32,2,14
3,26,126,1,3,7,19,4,10
3,26,127,1,5,9,30,4,14
3,26,128,1,4,9,26,5,13
3,26,129,1,8,9,36,1,17
3,26,130,1,3,8,20,5,11
3,26,131,0,3,4,16,1,7
3,26,132,1,2,8,14,6,10
3,26,133,1,5,6,27,1,11
3,26,134,0,1,5,4,4,6
3,26,135,0,6,7,31,1,13
3,26,136,1,1,3,2,2,4
3,26,137,1,7,9,35,2,16
3,26,138,1,2,7,13,5,9
3,26,139,1,2,9,15,7,11
3,26,140,1,4,7,24,3,11
3,26,141,1,5,8,29,3,13
3,26,142,1,1,4,3,3,5
3,26,143,1,4,8,25,4,12
3,26,144,1,1,8,7,7,9
3,27,1,0,4,6,23,2,10
3,27,2,0,4,8,25,4,12
3,27,3,1,5,6,27,1,11
3,27,4,0,1,3,2,2,4
3,27,5,1,5,8,29,3,13
3,27,6,1,2,8,14,6,10
3,27,7,0,1,7,6,6,8
3,27,8,1,5,9,30,4,14
3,27,9,0,1,6,5,5,7
3,27,10,0,3,8,20,5,11
3,27,11,1,2,7,13,5,9
3,27,12,0,1,5,4,4,6
3,27,13,0,3,4,16,1,7
3,27,14,1,7,9,35,2,16
3,27,15,1,4,9,26,5,13
3,27,16,1,5,7,28,2,12
3,27,17,1,2,9,15,7,11
3,27,18,0,1,2,1,1,3
3,27,19,0,4,5,22,1,9
3,27,20,0,3,6,18,3,9
3,27,21,0,3,7,19,4,10
3,27,22,1,3,9,21,6,12
3,27,23,0,8,9,36,1,17
3,27,24,0,3,5,17,2,8
3,27,25,1,7,8,34,1,15
3,27,26,0,1,9,8,8,10
3,27,27,1,2,5,11,3,7
3,27,28,1,2,4,10,2,6
3,27,29,0,6,9,33,3,15
3,27,30,0,6,7,31,1,13
3,27,31,1,2,3,9,1,5
3,27,32,0,1,4,3,3,5
3,27,33,0,4,7,24,3,11
3,27,34,0,1,8,7,7,9
3,27,35,1,2,6,12,4,8
3,27,36,1,6,8,32,2,14
3,27,37,1,2,6,12,4,8
3,27,38,1,2,9,15,7,11
3,27,39,1,4,9,26,5,13
3,27,40,1,7,9,35,2,16
3,27,41,1,3,4,16,1,7
3,27,42,1,1,8,7,7,9
3,27,43,1,5,9,30,4,14
3,27,44,0,1,4,3,3,5
3,27,45,0,1,6,5,5,7
3,27,46,1,5,6,27,1,11
3,27,47,0,1,3,2,2,4
3,27,48,1,2,4,10,2,6
3,27,49,0,8,9,36,1,17
3,27,50,1,3,6,18,3,9
3,27,51,1,2,3,9,1,5
3,27,52,1,5,8,29,3,13
3,27,53,1,5,7,28,2,12
3,27,54,0,1,5,4,4,6
3,27,55,1,3,9,21,6,12
3,27,56,1,7,8,34,1,15
3,27,57,1,1,9,8,8,10
3,27,58,0,1,7,6,6,8
3,27,59,1,2,7,13,5,9
3,27,60,1,4,6,23,2,10
3,27,61,1,3,8,20,5,11
3,27,62,1,6,9,33,3,15
3,27,63,1,6,8,32,2,14
3,27,64,1,2,8,14,6,10
3,27,65,1,3,5,17,2,8
3,27,66,1,6,7,31,1,13
3,27,67,1,4,5,22,1,9
3,27,68,1,2,5,11,3,7
3,27,69,0,4,7,24,3,11
3,27,70,0,1,2,1,1,3
3,27,71,1,3,7,19,4,10
3,27,72,1,4,8,25,4,12
3,27,73,1,2,6,12,4,8
3,27,74,1,3,5,17,2,8
3,27,75,1,1,9,8,8,10
3,27,76,1,4,5,22,1,9
3,27,77,1,6,8,32,2,14
3,27,78,1,1,8,7,7,9
3,27,79,1,2,7,13,5,9
3,27,80,0,1,4,3,3,5
3,27,81,1,6,9,33,3,15
3,27,82,1,4,9,26,5,13
3,27,83,1,3,6,18,3,9
3,27,84,1,5,7,28,2,12
3,27,85,1,3,7,19,4,10
3,27,86,1,2,9,15,7,11
3,27,87,1,3,4,16,1,7
3,27,88,1,5,9,30,4,14
3,27,89,1,4,8,25,4,12
3,27,90,1,2,8,14,6,10
3,27,91,1,3,9,21,6,12
3,27,92,1,2,3,9,1,5
3,27,93,0,1,3,2,2,4
3,27,94,1,1,7,6,6,8
3,27,95,1,6,7,31,1,13
3,27,96,1,7,9,35,2,16
3,27,97,1,4,7,24,3,11
3,27,98,0,1,2,1,1,3
3,27,99,1,7,8,34,1,15
3,27,100,1,2,4,10,2,6
3,27,101,1,5,8,29,3,13
3,27,102,0,4,6,23,2,10
3,27,103,1,8,9,36,1,17
3,27,104,1,2,5,11,3,7
3,27,105,0,1,6,5,5,7
3,27,106,1,3,8,20,5,11
3,27,107,0,1,5,4,4,6
3,27,108,0,5,6,27,1,11
3,27,109,1,2,5,11,3,7
3,27,110,1,5,7,28,2,12
3,27,111,1,2,4,10,2,6
3,27,112,0,4,6,23,2,10
3,27,113,0,1,8,7,7,9
3,27,114,1,4,7,24,3,11
3,27,115,1,3,6,18,3,9
3,27,116,1,3,9,21,6,12
3,27,117,1,4,5,22,1,9
3,27,118,1,8,9,36,1,17
3,27,119,1,4,9,26,5,13
3,27,120,1,2,9,15,7,11
3,27,121,0,5,6,27,1,11
3,27,122,1,6,9,33,3,15
3,27,123,1,3,7,19,4,10
3,27,124,1,2,7,13,5,9
3,27,125,1,3,8,20,5,11
3,27,126,0,2,3,9,1,5
3,27,127,1,5,8,29,3,13
3,27,128,1,2,8,14,6,10
3,27,129,1,1,9,8,8,10
3,27,130,1,4,8,25,4,12
3,27,131,1,1,5,4,4,6
3,27,132,0,1,3,2,2,4
3,27,133,0,1,4,3,3,5
3,27,134,1,3,4,16,1,7
3,27,135,1,5,9,30,4,14
3,27,136,1,1,6,5,5,7
3,27,137,1,6,7,31,1,13
3,27,138,1,6,8,32,2,14
3,27,139,0,3,5,17,2,8
3,27,140,1,7,8,34,1,15
3,27,141,0,1,2,1,1,3
3,27,142,1,1,7,6,6,8
3,27,143,1,7,9,35,2,16
3,27,144,1,2,6,12,4,8
3,28,1,1,6,9,33,3,15
3,28,2,1,2,7,13,5,9
3,28,3,0,2,3,9,1,5
3,28,4,0,1,5,4,4,6
3,28,5,1,2,9,15,7,11
3,28,6,1,1,8,7,7,9
3,28,7,1,2,8,14,6,10
3,28,8,1,8,9,36,1,17
3,28,9,0,1,4,3,3,5
3,28,10,0,5,6,27,1,11
3,28,11,1,5,7,28,2,12
3,28,12,1,4,9,26,5,13
3,28,13,1,5,8,29,3,13
3,28,14,1,6,7,31,1,13
3,28,15,1,3,4,16,1,7
3,28,16,1,2,6,12,4,8
3,28,17,1,7,9,35,2,16
3,28,18,1,4,7,24,3,11
3,28,19,0,1,3,2,2,4
3,28,20,0,4,6,23,2,10
3,28,21,1,3,9,21,6,12
3,28,22,1,3,8,20,5,11
3,28,23,1,4,8,25,4,12
3,28,24,0,3,6,18,3,9
3,28,25,1,3,5,17,2,8
3,28,26,1,6,8,32,2,14
3,28,27,1,5,9,30,4,14
3,28,28,1,4,5,22,1,9
3,28,29,1,2,5,11,3,7
3,28,30,0,1,6,5,5,7
3,28,31,1,1,9,8,8,10
3,28,32,0,1,2,1,1,3
3,28,33,1,2,4,10,2,6
3,28,34,1,1,7,6,6,8
3,28,35,0,7,8,34,1,15
3,28,36,1,3,7,19,4,10
3,28,37,1,2,4,10,2,6
3,28,38,1,4,5,22,1,9
3,28,39,0,1,4,3,3,5
3,28,40,1,4,8,25,4,12
3,28,41,1,3,4,16,1,7
3,28,42,1,1,7,6,6,8
3,28,43,1,2,9,15,7,11
3,28,44,1,5,8,29,3,13
3,28,45,0,1,2,1,1,3
3,28,46,0,1,6,5,5,7
3,28,47,1,3,7,19,4,10
3,28,48,0,8,9,36,1,17
3,28,49,1,5,6,27,1,11
3,28,50,1,1,9,8,8,10
3,28,51,1,6,9,33,3,15
3,28,52,0,1,3,2,2,4
3,28,53,1,7,9,35,2,16
3,28,54,1,4,9,26,5,13
3,28,55,1,1,8,7,7,9
3,28,56,1,2,8,14,6,10
3,28,57,1,4,6,23,2,10
3,28,58,1,3,6,18,3,9
3,28,59,0,7,8,34,1,15
3,28,60,1,2,6,12,4,8
3,28,61,1,2,5,11,3,7
3,28,62,1,2,3,9,1,5
3,28,63,1,2,7,13,5,9
3,28,64,1,5,9,30,4,14
3,28,65,1,3,9,21,6,12
3,28,66,1,4,7,24,3,11
3,28,67,1,6,7,31,1,13
3,28,68,1,5,7,28,2,12
3,28,69,1,3,8,20,5,11
3,28,70,1,6,8,32,2,14
3,28,71,0,3,5,17,2,8
3,28,72,0,1,5,4,4,6
3,28,73,1,5,7,28,2,12
3,28,74,1,4,9,26,5,13
3,28,75,0,1,6,5,5,7
3,28,76,1,2,6,12,4,8
3,28,77,0,3,6,18,3,9
3,28,78,1,8,9,36,1,17
3,28,79,1,1,7,6,6,8
3,28,80,1,6,7,31,1,13
3,28,81,1,1,8,7,7,9
3,28,82,1,2,8,14,6,10
3,28,83,1,2,7,13,5,9
3,28,84,1,7,9,35,2,16
3,28,85,0,1,4,3,3,5
3,28,86,1,6,8,32,2,14
3,28,87,1,2,3,9,1,5
3,28,88,0,3,4,16,1,7
3,28,89,1,5,9,30,4,14
3,28,90,1,2,4,10,2,6
3,28,91,1,3,8,20,5,11
3,28,92,1,4,5,22,1,9
3,28,93,0,5,6,27,1,11
3,28,94,1,7,8,34,1,15
3,28,95,1,3,5,17,2,8
3,28,96,1,6,9,33,3,15
3,28,97,1,2,5,11,3,7
3,28,98,0,1,2,1,1,3
3,28,99,1,1,9,8,8,10
3,28,100,1,4,7,24,3,11
3,28,101,1,4,6,23,2,10
3,28,102,1,2,9,15,7,11
3,28,103,1,3,7,19,4,10
3,28,104,1,1,5,4,4,6
3,28,105,1,4,8,25,4,12
3,28,106,0,1,3,2,2,4
3,28,107,1,5,8,29,3,13
3,28,108,1,3,9,21,6,12
3,28,109,1,7,9,35,2,16
3,28,110,0,1,4,3,3,5
3,28,111,1,2,3,9,1,5
3,28,112,1,3,7,19,4,10
3,28,113,1,5,9,30,4,14
3,28,114,1,1,6,5,5,7
3,28,115,0,3,5,17,2,8
3,28,116,1,1,9,8,8,10
3,28,117,1,5,8,29,3,13
3,28,118,0,1,2,1,1,3
3,28,119,1,3,9,21,6,12
3,28,120,1,5,7,28,2,12
3,28,121,1,6,7,31,1,13
3,28,122,1,2,6,12,4,8
3,28,123,1,1,3,2,2,4
3,28,124,1,1,5,4,4,6
3,28,125,0,5,6,27,1,11
3,28,126,1,3,6,18,3,9
3,28,127,1,1,7,6,6,8
3,28,128,1,4,9,26,5,13
3,28,129,1,3,8,20,5,11
3,28,130,1,4,7,24,3,11
3,28,131,1,4,6,23,2,10
3,28,132,1,2,5,11,3,7
3,28,133,1,1,8,7,7,9
3,28,134,1,6,8,32,2,14
3,28,135,1,8,9,36,1,17
3,28,136,1,2,7,13,5,9
3,28,137,1,4,8,25,4,12
3,28,138,1,6,9,33,3,15
3,28,139,1,4,5,22,1,9
3,28,140,0,2,4,10,2,6
3,28,141,1,2,9,15,7,11
3,28,142,0,3,4,16,1,7
3,28,143,1,2,8,14,6,10
3,28,144,0,7,8,34,1,15
3,29,1,1,3,8,20,5,11
3,29,2,0,2,4,10,2,6
3,29,3,1,6,7,31,1,13
3,29,4,1,5,8,29,3,13
3,29,5,0,4,7,24,3,11
3,29,6,0,1,6,5,5,7
3,29,7,0,2,3,9,1,5
3,29,8,1,6,8,32,2,14
3,29,9,1,1,2,1,1,3
3,29,10,1,5,7,28,2,12
3,29,11,0,4,8,25,4,12
3,29,12,1,3,9,21,6,12
3,29,13,0,4,6,23,2,10
3,29,14,0,4,5,22,1,9
3,29,15,1,3,5,17,2,8
3,29,16,0,1,5,4,4,6
3,29,17,0,7,9,35,2,16
3,29,18,0,1,9,8,8,10
3,29,19,0,3,6,18,3,9
3,29,20,1,6,9,33,3,15
3,29,21,0,2,7,13,5,9
3,29,22,1,1,8,7,7,9
3,29,23,1,1,4,3,3,5
3,29,24,1,4,9,26,5,13
3,29,25,1,1,3,2,2,4
3,29,26,1,1,7,6,6,8
3,29,27,0,2,5,11,3,7
3,29,28,0,7,8,34,1,15
3,29,29,1,5,9,30,4,14
3,29,30,0,8,9,36,1,17
3,29,31,0,5,6,27,1,11
3,29,32,0,3,4,16,1,7
3,29,33,1,2,6,12,4,8
3,29,34,1,2,8,14,6,10
3,29,35,1,2,9,15,7,11
3,29,36,1,3,7,19,4,10
3,29,37,1,1,8,7,7,9
3,29,38,1,7,8,34,1,15
3,29,39,1,3,4,16,1,7
3,29,40,0,6,7,31,1,13
3,29,41,1,1,2,1,1,3
3,29,42,1,4,9,26,5,13
3,29,43,1,3,5,17,2,8
3,29,44,1,2,8,14,6,10
3,29,45,1,4,5,22,1,9
3,29,46,1,5,9,30,4,14
3,29,47,0,8,9,36,1,17
3,29,48,1,6,9,33,3,15
3,29,49,1,2,7,13,5,9
3,29,50,1,1,4,3,3,5
3,29,51,1,1,7,6,6,8
3,29,52,1,2,9,15,7,11
3,29,53,0,5,7,28,2,12
3,29,54,1,3,8,20,5,11
3,29,55,1,3,9,21,6,12
3,29,56,1,2,4,10,2,6
3,29,57,1,5,8,29,3,13
3,29,58,1,6,8,32,2,14
3,29,59,1,3,7,19,4,10
3,29,60,1,2,6,12,4,8
3,29,61,1,4,7,24,3,11
3,29,62,1,2,3,9,1,5
3,29,63,1,1,3,2,2,4
3,29,64,1,1,5,4,4,6
3,29,65,1,7,9,35,2,16
3,29,66,1,5,6,27,1,11
3,29,67,1,1,6,5,5,7
3,29,68,1,3,6,18,3,9
3,29,69,1,4,6,23,2,10
3,29,70,1,4,8,25,4,12
3,29,71,1,1,9,8,8,10
3,29,72,1,2,5,11,3,7
3,29,73,1,2,9,15,7,11
3,29,74,1,6,9,33,3,15
3,29,75,1,3,7,19,4,10
3,29,76,1,7,9,35,2,16
3,29,77,1,6,7,31,1,13
3,29,78,1,3,5,17,2,8
3,29,79,1,1,2,1,1,3
3,29,80,1,5,6,27,1,11
3,29,81,1,3,6,18,3,9
3,29,82,1,2,4,10,2,6
3,29,83,1,5,7,28,2,12
3,29,84,1,1,6,5,5,7
3,29,85,1,7,8,34,1,15
3,29,86,1,4,6,23,2,10
3,29,87,1,4,7,24,3,11
3,29,88,1,1,3,2,2,4
3,29,89,1,5,8,29,3,13
3,29,90,1,2,7,13,5,9
3,29,91,0,3,4,16,1,7
3,29,92,1,1,9,8,8,10
3,29,93,1,6,8,32,2,14
3,29,94,1,1,7,6,6,8
3,29,95,1,1,8,7,7,9
3,29,96,1,2,5,11,3,7
3,29,97,1,8,9,36,1,17
3,29,98,1,5,9,30,4,14
3,29,99,1,1,4,3,3,5
3,29,100,1,2,6,12,4,8
3,29,101,1,4,5,22,1,9
3,29,102,1,4,9,26,5,13
3,29,103,1,3,9,21,6,12
3,29,104,1,3,8,20,5,11
3,29,105,1,2,8,14,6,10
3,29,106,1,1,5,4,4,6
3,29,107,1,4,8,25,4,12
3,29,108,0,2,3,9,1,5
3,29,109,1,2,6,12,4,8
3,29,110,1,3,9,21,6,12
3,29,111,0,5,8,29,3,13
3,29,112,1,3,8,20,5,11
3,29,113,1,3,5,17,2,8
3,29,114,1,2,9,15,7,11
3,29,115,1,2,7,13,5,9
3,29,116,1,1,3,2,2,4
3,29,117,1,1,9,8,8,10
3,29,118,1,3,6,18,3,9
3,29,119,1,4,6,23,2,10
3,29,120,1,8,9,36,1,17
3,29,121,1,4,7,24,3,11
3,29,122,1,6,9,33,3,15
3,29,123,1,1,8,7,7,9
3,29,124,1,4,8,25,4,12
3,29,125,1,1,5,4,4,6
3,29,126,1,2,3,9,1,5
3,29,127,1,5,6,27,1,11
3,29,128,1,4,5,22,1,9
3,29,129,1,7,8,34,1,15
3,29,130,1,1,7,6,6,8
3,29,131,0,3,4,16,1,7
3,29,132,0,2,4,10,2,6
3,29,133,1,2,5,11,3,7
3,29,134,1,1,2,1,1,3
3,29,135,0,6,7,31,1,13
3,29,136,1,6,8,32,2,14
3,29,137,0,5,7,28,2,12
3,29,138,1,1,6,5,5,7
3,29,139,1,2,8,14,6,10
3,29,140,1,1,4,3,3,5
3,29,141,1,4,9,26,5,13
3,29,142,1,5,9,30,4,14
3,29,143,1,3,7,19,4,10
3,29,144,1,7,9,35,2,16
3,30,1,1,3,9,21,6,12
3,30,2,0,1,4,3,3,5
3,30,3,0,2,3,9,1,5
3,30,4,1,3,7,19,4,10
3,30,5,1,2,9,15,7,11
3,30,6,0,1,2,1,1,3
3,30,7,1,2,5,11,3,7
3,30,8,0,7,8,34,1,15
3,30,9,0,6,7,31,1,13
3,30,10,1,4,7,24,3,11
3,30,11,0,1,8,7,7,9
3,30,12,1,6,8,32,2,14
3,30,13,0,1,3,2,2,4
3,30,14,1,3,8,20,5,11
3,30,15,0,1,7,6,6,8
3,30,16,1,4,9,26,5,13
3,30,17,1,1,9,8,8,10
3,30,18,0,3,6,18,3,9
3,30,19,1,2,7,13,5,9
3,30,20,1,2,8,14,6,10
3,30,21,1,4,8,25,4,12
3,30,22,1,4,6,23,2,10
3,30,23,1,1,5,4,4,6
3,30,24,0,5,9,30,4,14
3,30,25,0,1,6,5,5,7
3,30,26,0,5,6,27,1,11
3,30,27,1,4,5,22,1,9
3,30,28,0,3,4,16,1,7
3,30,29,1,2,4,10,2,6
3,30,30,0,8,9,36,1,17
3,30,31,1,6,9,33,3,15
3,30,32,1,2,6,12,4,8
3,30,33,1,3,5,17,2,8
3,30,34,1,5,7,28,2,12
3,30,35,1,5,8,29,3,13
3,30,36,0,7,9,35,2,16
3,30,37,1,2,7,13,5,9
3,30,38,1,5,8,29,3,13
3,30,39,1,2,4,10,2,6
3,30,40,1,4,7,24,3,11
3,30,41,1,5,6,27,1,11
3,30,42,1,2,3,9,1,5
3,30,43,0,1,4,3,3,5
3,30,44,0,7,8,34,1,15
3,30,45,1,4,9,26,5,13
3,30,46,0,3,4,16,1,7
3,30,47,1,6,8,32,2,14
3,30,48,1,2,9,15,7,11
3,30,49,1,7,9,35,2,16
3,30,50,1,5,7,28,2,12
3,30,51,1,5,9,30,4,14
3,30,52,1,6,7,31,1,13
3,30,53,1,3,6,18,3,9
3,30,54,1,4,8,25,4,12
3,30,55,0,3,5,17,2,8
3,30,56,0,1,5,4,4,6
3,30,57,1,8,9,36,1,17
3,30,58,1,2,6,12,4,8
3,30,59,1,3,9,21,6,12
3,30,60,0,1,3,2,2,4
3,30,61,1,1,7,6,6,8
3,30,62,1,6,9,33,3,15
3,30,63,1,1,9,8,8,10
3,30,64,1,3,7,19,4,10
3,30,65,1,1,8,7,7,9
3,30,66,1,2,5,11,3,7
3,30,67,1,3,8,20,5,11
3,30,68,0,1,2,1,1,3
3,30,69,1,1,6,5,5,7
3,30,70,1,2,8,14,6,10
3,30,71,0,4,5,22,1,9
3,30,72,1,4,6,23,2,10
3,30,73,1,4,9,26,5,13
3,30,74,1,1,6,5,5,7
3,30,75,0,1,4,3,3,5
3,30,76,1,1,9,8,8,10
3,30,77,1,5,8,29,3,13
3,30,78,1,2,4,10,2,6
3,30,79,1,4,7,24,3,11
3,30,80,1,2,8,14,6,10
3,30,81,1,6,9,33,3,15
3,30,82,1,1,5,4,4,6
3,30,83,0,5,6,27,1,11
3,30,84,1,5,7,28,2,12
3,30,85,0,3,5,17,2,8
3,30,86,0,7,8,34,1,15
3,30,87,1,1,7,6,6,8
3,30,88,1,4,6,23,2,10
3,30,89,1,3,9,21,6,12
3,30,90,1,6,7,31,1,13
3,30,91,1,4,5,22,1,9
3,30,92,0,3,4,16,1,7
3,30,93,1,8,9,36,1,17
3,30,94,1,4,8,25,4,12
3,30,95,0,1,3,2,2,4
3,30,96,1,7,9,35,2,16
3,30,97,1,2,9,15,7,11
3,30,98,1,2,5,11,3,7
3,30,99,1,1,8,7,7,9
3,30,100,1,2,3,9,1,5
3,30,101,1,5,9,30,4,14
3,30,102,1,3,6,18,3,9
3,30,103,0,6,8,32,2,14
3,30,104,1,3,8,20,5,11
3,30,105,1,2,6,12,4,8
3,30,106,1,3,7,19,4,10
3,30,107,1,2,7,13,5,9
3,30,108,0,1,2,1,1,3
3,30,109,1,2,6,12,4,8
3,30,110,1,4,7,24,3,11
3,30,111,1,5,9,30,4,14
3,30,112,1,7,9,35,2,16
3,30,113,1,1,4,3,3,5
3,30,114,1,1,3,2,2,4
3,30,115,1,6,9,33,3,15
3,30,116,0,3,4,16,1,7
3,30,117,1,5,6,27,1,11
3,30,118,1,2,4,10,2,6
3,30,119,1,1,6,5,5,7
3,30,120,1,3,6,18,3,9
3,30,121,1,7,8,34,1,15
3,30,122,1,6,7,31,1,13
3,30,123,1,3,7,19,4,10
3,30,124,1,1,7,6,6,8
3,30,125,1,4,5,22,1,9
3,30,126,0,1,2,1,1,3
3,30,127,1,2,8,14,6,10
3,30,128,1,4,9,26,5,13
3,30,129,0,8,9,36,1,17
3,30,130,1,3,8,20,5,11
3,30,131,1,2,7,13,5,9
3,30,132,1,4,8,25,4,12
3,30,133,1,5,7,28,2,12
3,30,134,1,1,9,8,8,10
3,30,135,1,2,5,11,3,7
3,30,136,1,1,8,7,7,9
3,30,137,1,6,8,32,2,14
3,30,138,0,3,5,17,2,8
3,30,139,1,1,5,4,4,6
3,30,140,1,2,9,15,7,11
3,30,141,1,3,9,21,6,12
3,30,142,0,4,6,23,2,10
3,30,143,1,2,3,9,1,5
3,30,144,1,5,8,29,3,13
3,31,1,1,3,5,17,2,8
3,31,2,0,1,9,8,8,10
3,31,3,1,3,8,20,5,11
3,31,4,0,2,7,13,5,9
3,31,5,1,3,6,18,3,9
3,31,6,1,4,9,26,5,13
3,31,7,0,5,8,29,3,13
3,31,8,0,2,8,14,6,10
3,31,9,1,3,7,19,4,10
3,31,10,0,7,8,34,1,15
3,31,11,0,2,9,15,7,11
3,31,12,1,5,7,28,2,12
3,31,13,1,3,9,21,6,12
3,31,14,0,2,5,11,3,7
3,31,15,1,7,9,35,2,16
3,31,16,1,3,4,16,1,7
3,31,17,0,2,3,9,1,5
3,31,18,0,6,7,31,1,13
3,31,19,1,6,8,32,2,14
3,31,20,0,1,3,2,2,4
3,31,21,0,8,9,36,1,17
3,31,22,0,1,4,3,3,5
3,31,23,0,2,6,12,4,8
3,31,24,1,6,9,33,3,15
3,31,25,1,4,8,25,4,12
3,31,26,1,1,2,1,1,3
3,31,27,1,4,7,24,3,11
3,31,28,0,5,6,27,1,11
3,31,29,1,5,9,30,4,14
3,31,30,0,1,5,4,4,6
3,31,31,0,2,4,10,2,6
3,31,32,0,4,5,22,1,9
3,31,33,0,1,7,6,6,8
3,31,34,0,4,6,23,2,10
3,31,35,1,1,8,7,7,9
3,31,36,1,1,6,5,5,7
3,31,37,1,1,8,7,7,9
3,31,38,0,5,7,28,2,12
3,31,39,1,3,9,21,6,12
3,31,40,1,7,9,35,2,16
3,31,41,0,2,7,13,5,9
3,31,42,1,1,7,6,6,8
3,31,43,1,4,8,25,4,12
3,31,44,1,6,7,31,1,13
3,31,45,1,3,5,17,2,8
3,31,46,0,2,3,9,1,5
3,31,47,0,1,6,5,5,7
3,31,48,0,8,9,36,1,17
3,31,49,1,5,8,29,3,13
3,31,50,1,1,9,8,8,10
3,31,51,0,2,9,15,7,11
3,31,52,1,1,2,1,1,3
3,31,53,1,5,6,27,1,11
3,31,54,1,6,9,33,3,15
3,31,55,1,2,8,14,6,10
3,31,56,0,2,6,12,4,8
3,31,57,0,2,5,11,3,7
3,31,58,1,3,6,18,3,9
3,31,59,1,6,8,32,2,14
3,31,60,1,3,7,19,4,10
3,31,61,1,4,5,22,1,9
3,31,62,1,5,9,30,4,14
3,31,63,1,4,6,23,2,10
3,31,64,1,4,9,26,5,13
3,31,65,0,1,3,2,2,4
3,31,66,0,2,4,10,2,6
3,31,67,1,7,8,34,1,15
3,31,68,0,1,4,3,3,5
3,31,69,1,1,5,4,4,6
3,31,70,0,4,7,24,3,11
3,31,71,1,3,4,16,1,7
3,31,72,1,3,8,20,5,11
3,31,73,1,3,9,21,6,12
3,31,74,0,2,5,11,3,7
3,31,75,1,6,8,32,2,14
3,31,76,1,3,4,16,1,7
3,31,77,1,4,7,24,3,11
3,31,78,0,1,5,4,4,6
3,31,79,0,2,3,9,1,5
3,31,80,1,5,9,30,4,14
3,31,81,1,4,9,26,5,13
3,31,82,0,5,6,27,1,11
3,31,83,0,2,6,12,4,8
3,31,84,1,4,8,25,4,12
3,31,85,1,1,7,6,6,8
3,31,86,0,1,3,2,2,4
3,31,87,1,3,7,19,4,10
3,31,88,1,2,9,15,7,11
3,31,89,0,7,9,35,2,16
3,31,90,1,6,7,31,1,13
3,31,91,1,1,2,1,1,3
3,31,92,1,6,9,33,3,15
3,31,93,1,4,5,22,1,9
3,31,94,0,2,4,10,2,6
3,31,95,1,1,4,3,3,5
3,31,96,1,1,9,8,8,10
